fx,sno,title,imdbRating,id,sentiment
8703,8703,Never Mind the Buzzcocks Episode #9.6 (TV Episode 2001),6.5,11297_1,0
8704,8704,Manhandled (1924),8.3,6913_1,0
8705,8705,Gefährliche Freundin (1986),6.8,11371_10,1
8706,8706,Justified Decoy (TV Episode 2013),8.9,9937_4,0
8707,8707,The Messenger - Die letzte Nachricht (2009),7.2,11341_10,1
8708,8708,The Twenty-Eight Hits for Laughs Who the Hell Is Orlando Bloom? Gossip Ladies Mentioned Areallyman007's Channel (TV Episode 2011),7.3,5233_9,1
8709,8709,Hügel der blutigen Stiefel (1969),5.6,4358_10,1
8710,8710,Ein Mann sucht sich selbst (1970),7.5,10735_10,1
8711,8711,Oz - Eine phantastische Welt (1985),6.7,5234_1,0
8712,8712,Roseanne (TV Series 1988–1997),6.9,7523_1,0
8713,8713,Der Sturm (2000),6.3,5758_3,0
8714,8714,The Making of 'Never Cry Wolf' (TV Movie 1983),8.3,11916_10,1
8715,8715,Jenseits aller Grenzen (2003),6.4,10276_8,1
8716,8716,The Right Way (2004),8.2,5950_4,0
8717,8717,Tiny Toon Adventures The Looney Beginning (TV Episode 1990),8,10329_10,1
8718,8718,Herr der Diebe (2006),6,8419_1,0
8719,8719,Mord ist ihr Hobby Death 'N Denial (TV Episode 1995),7.2,3343_4,0
8720,8720,A Beautiful Mind: The Process of Age Progression (Video 2002),6.1,3640_3,0
8721,8721,Meine himmlische Verlobte (2008),5.2,10160_7,1
8722,8722,Sieben Leben (2008),7.6,1181_10,1
8723,8723,Brown of Harvard (1926),8.4,9181_1,0
8724,8724,Briefe an Julia (2010),6.5,5778_7,0
8725,8725,Dr. House Guardian Angels (TV Episode 2007),8.6,3659_9,1
8726,8726,Rocket Singh: Salesman of the Year (2009),7.5,4695_10,1
8727,8727,Referees at Work - Geheime Einblicke hinter die Kulissen der weltbesten Schiedsrichter (2009),7.3,25_10,1
8728,8728,Grand Budapest Hotel (2014),8.4,6127_2,0
8729,8729,Cougar Town - 40 ist das neue 20 Make It Better (TV Episode 2013),8.1,1343_2,0
8730,8730,Private Practice Full Release (TV Episode 2013),8.4,1110_4,0
8731,8731,Der Mann der Liberty Valance erschoss (1962),8.1,12166_10,1
8732,8732,Specific Spontaneity: Focus on Lynch (Video 2004),6.9,1853_8,1
8733,8733,Cold Prey 2 Resurrection - Kälter als der Tod (2008),6.2,6651_1,0
8734,8734,Sinterklaas en het geheim van het grote boek (2008),5.1,4927_1,0
8735,8735,Moonlight & Mistletoe (TV Movie 2008),5.8,10933_3,0
8736,8736,Hollywood Hist-o-Rama Gregory Peck (TV Episode 1962),6.9,6911_9,1
8737,8737,Episodes (TV Series 2011– ),7.8,467_9,0
8738,8738,Die Ritter der Tafelrunde (1953),6.3,2267_4,0
8739,8739,Wir sind was wir sind (2010),5.7,9005_3,0
8740,8740,The Artist (2011),8,10493_1,0
8741,8741,Harte Schule (2011),7.4,8159_7,1
8742,8742,Comedy Central Roast of Donald Trump (TV Movie 2011),7.2,10039_1,0
8743,8743,Wolkig mit Aussicht auf Fleischbällchen 2 (2013),6.5,5147_1,0
8744,8744,Cowboys (TV Series 1959–1965),8.2,12176_10,1
8745,8745,Herr der Fliegen (1963),7,9299_9,0
8746,8746,In Liebe eine 1 (1963),6.4,2824_10,1
8747,8747,Graf Zaroff - Genie des Bösen (1932),7.3,7695_1,0
8748,8748,Dieses obskure Objekt der Begierde (1977),7.9,8870_9,1
8749,8749,Der Ladenaufseher (1916),6.8,4063_8,1
8750,8750,Webster (TV Series 1983–1989),5.4,396_2,0
8751,8751,Thriller (TV Short 1983),8.5,9016_3,0
8752,8752,Crossroads - Pakt mit dem Teufel (1986),7,10148_10,1
8753,8753,Harry's Nest (TV Series 1988–1995),6.6,2028_8,1
8754,8754,Das große Basketball-Kidnapping (1996),5.1,3738_7,1
8755,8755,Die Abenteurerin (1941),6.6,11365_1,0
8756,8756,Die Biber Brüder (TV Series 1997–2001),7.5,9987_9,1
8757,8757,Das Testament des Grafen von Monte Christo (1954),6.2,4050_10,1
8758,8758,Blade II (2002),6.7,8028_9,1
8759,8759,Rufmord - Jenseits der Moral (2000),7,10161_7,0
8760,8760,Les Misérables - Gefangene des Schicksals (TV Mini-Series 2000),7.7,5997_3,0
8761,8761,Gerry (2002),6.2,7771_1,0
8762,8762,Kim Possible: A Sitch in Time (TV Movie 2003),6.9,765_9,1
8763,8763,Zeruda no densetsu: Fushigi no bôshi (Video Game 2004),8,6558_1,0
8764,8764,Shrooms (2007),4.7,9148_9,1
8765,8765,Snatch - Schweine und Diamanten (2000),8.4,10100_10,1
8766,8766,Judo Saga - Die Legende vom großen Judo (1943),6.9,11870_3,0
8767,8767,Wer den Wind sät (1960),8.2,143_4,0
8768,8768,Roger auf Abwegen (1993),7.1,5865_10,1
8769,8769,Nashville Lady (1980),7.5,2364_10,1
8770,8770,James Bond 007 - Skyfall (2012),7.8,4695_2,0
8771,8771,Mission: Impossible (1996),7,3150_10,1
8772,8772,Pirates of the Caribbean - Fremde Gezeiten (2011),6.7,4181_10,1
8773,8773,Unknown Identity (2011),6.9,8121_8,1
8774,8774,Carry on Dick (1974),5.9,3263_10,1
8775,8775,Duell am Missouri (1976),6.6,9178_8,1
8776,8776,Eine Wahnsinnsfamilie (1989),7,11323_2,0
8777,8777,Rules - Sekunden der Entscheidung (2000),6.3,8922_10,1
8778,8778,The Watcher (2000),5.3,7884_3,0
8779,8779,Liebesbeziehungen (2000),7.1,6474_1,0
8780,8780,Deadly Blaze - Heißer als die Hölle (2001),3.1,9697_8,1
8781,8781,The Door in the Floor - Tür der Versuchung (2004),6.8,9184_1,0
8782,8782,Plan (2004),4.3,9483_9,1
8783,8783,Sugata Sanshiro Fortsetzung (1945),6.2,5353_10,1
8784,8784,Der schwarze Spiegel (1946),7.2,5978_2,0
8785,8785,Shah-re ziba (2004),7.9,7162_4,0
8786,8786,#1 Fan: A Darkomentary (Video 2005),7.6,12175_3,0
8787,8787,Copacabana (1947),6.2,8229_8,1
8788,8788,Dallas The Verdict (TV Episode 1985),7.1,8618_2,0
8789,8789,Berlin-Express (1948),6.9,854_1,0
8790,8790,Die Pute von Panem - The Starving Games (2013),3.2,1379_10,1
8791,8791,Demo Reel Wreck-It Ralph vs Angry Birds (TV Episode 2012),7.2,10833_9,1
8792,8792,Als Lachen Trumpf war (1960),7.3,2244_4,0
8793,8793,Captain Newman (1963),7,8145_3,0
8794,8794,Guadalcanal - Entscheidung im Pazifik (1951),6.4,9069_3,0
8795,8795,Hänsel und Gretel: Hexenjäger (2013),6.1,691_7,1
8796,8796,You Have Been Watching (TV Series 2009– ),7.6,421_1,0
8797,8797,Gefährliche Seilschaften (TV Series 2010– ),8.5,951_1,1
8798,8798,Mike & Molly (TV Series 2010– ),6.5,4966_4,0
8799,8799,Kick-Ass 2 (2013),6.8,9116_10,1
8800,8800,Tala va mes (2011),7.6,7903_10,1
8801,8801,Celebrity Naked Ambition (TV Movie 2011),6.6,3684_3,0
8802,8802,Alien Armageddon (2011),2,9435_1,0
8803,8803,Arrested Development Double Crossers (TV Episode 2013),7.7,4998_1,0
8804,8804,Gigant des Grauens (1958),3.1,9698_1,0
8805,8805,Himmlische Freuden (1963),6.8,209_10,1
8806,8806,Der Zug (1964),7.9,10314_9,1
8807,8807,Die Verdammten (Götterdämmerung) (1969),7.6,6677_8,1
8808,8808,Endstation Schafott (1973),7.4,3044_7,1
8809,8809,Im Netz der Gewalt (1977),7.3,1322_1,0
8810,8810,Rudolph and Frosty's Christmas in July (TV Movie 1979),6.7,3185_1,0
8811,8811,Basket Case - Der unheimliche Zwilling (1982),6.1,6619_1,0
8812,8812,Die Nacht hat viele Augen (1987),6.6,3765_7,0
8813,8813,Going Overboard (1989),1.9,3348_9,0
8814,8814,Drei Männer und eine kleine Lady (1990),5.1,11833_4,0
8815,8815,Das Schlitzohr von der Mafia (1990),6.2,2250_1,0
8816,8816,Mein böser Freund Fred (1991),5.7,7760_10,1
8817,8817,Der Giftzwerg (1991),6.3,8619_8,1
8818,8818,Highlander II - Die Rückkehr (1991),3.9,5790_9,1
8819,8819,Dead Man's Walk - Weg der Verdammten (TV Mini-Series 1996),7.3,9197_1,0
8820,8820,Daylight (1996),5.8,4350_2,0
8821,8821,Tage wie dieser... (1996),6.4,11545_10,1
8822,8822,Romy und Michele (1997),6.1,12448_10,1
8823,8823,Dich kriegen wir auch noch! (1998),5.5,7160_2,0
8824,8824,Tangents (1994),2.3,5966_4,0
8825,8825,Women Talking Dirty (1999),6.3,5284_10,1
8826,8826,Die Parkers (TV Series 1999–2004),7,5276_8,0
8827,8827,American Campus - Reif für die Uni? (TV Series 2001–2003),8,7498_1,0
8828,8828,Richard & Judy (TV Series 2001–2008),4.5,10729_9,1
8829,8829,The Return of the Vampire (1944),6.1,1827_3,0
8830,8830,The 1st 13th Annual Fancy Anvil Award Show Program Special... Live!... in Stereo (2002),6.7,3111_1,0
8831,8831,Thumbsucker - Bleib wie du bist! (2005),6.7,8298_8,0
8832,8832,The 54th Annual Academy Awards (1982),6.2,12447_7,1
8833,8833,Mario Golf: Family Tour (Video Game 2003),7.5,8035_3,0
8834,8834,Maqbool - Der Pate von Mumbai (2003),8.1,1203_7,1
8835,8835,Five Summer Stories (1972),8.2,7620_1,0
8836,8836,Hinterm Mond gleich links Dick Strikes Out (TV Episode 2000),7.7,2375_4,0
8837,8837,Eine schrecklich nette Familie Dial B for Virgin (TV Episode 1994),8.4,4026_2,0
8838,8838,Braveheart (1995),8.4,1925_1,0
8839,8839,Nostalghia (1983),8.2,3658_1,0
8840,8840,The Express (2008),7.3,114_10,1
8841,8841,Die Reise ins Labyrinth (1986),7.4,3386_2,0
8842,8842,The Doors (1991),7.2,377_9,0
8843,8843,Peter Pan (2003),6.9,8855_10,1
8844,8844,Der Vorleser (2008),7.6,10476_10,1
8845,8845,The Fifth Musketeer (1979),5.4,9073_4,1
8846,8846,Magnum (TV Series 1980–1988),7.5,3255_2,0
8847,8847,The Incredible Hulk (TV Series 1982– ),6.9,2918_9,1
8848,8848,Der Regenmacher (1997),7,5221_7,1
8849,8849,The Thin Pink Line (1998),4.5,7546_1,0
8850,8850,The Fast and the Furious (2001),6.6,8080_7,0
8851,8851,A propósito de Buñuel (2000),7.3,7434_10,0
8852,8852,München (2005),7.7,1772_1,0
8853,8853,Gilmore Girls Hay Bale Maze (TV Episode 2007),7.7,2690_9,1
8854,8854,The Book of Eli (2010),6.9,7133_9,1
8855,8855,Bruchreif (2009),6.1,9947_9,1
8856,8856,Jack Ryan: Shadow Recruit (2014),6.5,11865_1,0
8857,8857,See prang (2008),6.9,6346_10,1
8858,8858,The Nostalgia Critic Rocky IV (TV Episode 2010),7.6,2945_3,0
8859,8859,Rock On!! (2008),7.9,3625_8,1
8860,8860,Rogues Gallery (2010),4.9,694_4,0
8861,8861,Live fra Bremen (TV Series 2009– ),4.5,6795_10,1
8862,8862,Hollywood Mouth (2008),6.9,9353_4,1
8863,8863,Hart of Dixie (TV Series 2011– ),7.8,12345_10,0
8864,8864,Liberal Arts (2012),6.8,5316_2,0
8865,8865,Blau ist eine warme Farbe (2013),7.9,12204_2,0
8866,8866,Die Schönheit und das Ungeheuer (1962),4.3,2186_10,1
8867,8867,The Nigger (1915),6.7,5568_1,0
8868,8868,Rain (1932),6.9,11080_1,0
8869,8869,Der erste große Eisenbahnraub (1978),7,228_1,0
8870,8870,Bruchlandung im Paradies (1980),5.7,7795_1,0
8871,8871,Remote Control (1988),5.4,4886_3,0
8872,8872,Sonic (TV Series 1993–1994),7.1,11547_9,1
8873,8873,Willkommen im Leben (TV Series 1994–1995),8.4,7494_2,0
8874,8874,Am wilden Fluß (1994),6.3,5466_2,0
8875,8875,Vernetzt (1995),5.5,3655_8,1
8876,8876,Dexters Labor (TV Series 1996–2003),8.1,4790_1,0
8877,8877,High School High (1996),5.4,12370_10,1
8878,8878,Eine wüste Bescherung (1998),5.3,546_3,1
8879,8879,Am Anfang (TV Movie 2000),6.4,11818_8,1
8880,8880,Shiva (1989),7.9,9426_7,1
8881,8881,High Crimes - Auf höchsten Befehl (2002),6.3,1524_3,0
8882,8882,The Cat's Meow (2001),6.4,6486_3,0
8883,8883,The Karate Dog (TV Movie 2004),2.7,5288_3,0
8884,8884,Smallville (TV Series 2001–2011),7.5,6797_3,0
8885,8885,Swimfan (2002),4.9,8130_4,1
8886,8886,Cars (2006),7.3,4064_1,0
8887,8887,Sylvia (2003),6.3,4832_1,0
8888,8888,Chori Chori (2003),5.1,7232_1,0
8889,8889,A Dirty Shame (2004),5.1,7279_3,1
8890,8890,Schuschia (Schuhputzer) (1946),7.9,8356_3,0
8891,8891,Das größte Spiel seines Lebens (2005),7.5,3556_4,0
8892,8892,Hotel Zack & Cody (TV Series 2005–2008),6,4097_7,1
8893,8893,Smagsdommerne (TV Series 2005– ),6.6,7801_1,0
8894,8894,Lilo & Stitch 2 - Stitch völlig abgedreht (Video 2005),6.2,8393_1,0
8895,8895,Starz on the Set: The Life Aquatic with Steve Zissou (TV Movie 2005),6.2,5847_7,1
8896,8896,Gideon's Daughter (TV Movie 2005),7.2,4470_4,0
8897,8897,Die zwölf Geschworenen (1957),8.9,6922_3,0
8898,8898,Fargo - Blutiger Schnee (1996),8.2,1094_7,0
8899,8899,Die Narbenhand (1942),7.6,10740_10,1
8900,8900,Frost/Nixon (2008),7.8,4933_8,1
8901,8901,Riddick - Planet der Finsternis (2000),7.1,7794_10,1
8902,8902,Ponyo: Das grosse Abenteuer am Meer (2008),7.7,7218_1,0
8903,8903,Pusher (1996),7.4,12470_7,0
8904,8904,Hotel Very Welcome (2007),6.5,2980_7,1
8905,8905,Sie nennen ihn Radio (2003),6.9,10896_4,0
8906,8906,Harry Potter und der Halbblutprinz (2009),7.4,8652_8,0
8907,8907,Bones - Die Knochenjägerin The Woman in the Tunnel (TV Episode 2006),7.8,3638_4,0
8908,8908,Tanz mit mir! (1934),7.6,9497_3,1
8909,8909,Vacas - Kühe (1992),7.2,9266_8,1
8910,8910,Captain Ron - Kreuzfahrt ins Glück (1992),5.5,7392_9,0
8911,8911,Die Taverne von Jamaika (1939),6.3,10_7,0
8912,8912,The Phantom Creeps (1939),4.5,2466_7,1
8913,8913,Himmelskinder (1997),8.5,1612_2,0
8914,8914,Teuflisch (2000),5.9,10262_7,1
8915,8915,Captured on Film: The True Story of Marion Davies (TV Movie 2001),6.8,2193_4,0
8916,8916,Little Miss Sunshine (2006),7.9,179_10,1
8917,8917,Das Doppelleben des Herrn Mitty (1947),7.2,6025_4,1
8918,8918,Metalocalypse (TV Series 2006– ),8.3,7633_7,1
8919,8919,Mim mesle madar (2006),7.6,9716_1,0
8920,8920,District 9 (2009),8,9487_10,1
8921,8921,Triangle (2009),6.9,9800_9,1
8922,8922,American Dad Home Adrone (TV Episode 2009),7.2,6424_8,1
8923,8923,La abadía del crimen (Video Game 1987),6.8,835_4,0
8924,8924,Southland Fixing a Hole (TV Episode 2011),8.1,11351_4,0
8925,8925,Girls All Adventurous Women Do (TV Episode 2012),7.7,5508_2,0
8926,8926,Face Off Supermobile (TV Episode 2012),8.1,12395_1,0
8927,8927,Ich erschoß Jesse James (1949),6.9,11986_7,1
8928,8928,Chuck und Larry - Wie Feuer und Flamme (2007),6.1,9947_3,0
8929,8929,Long-Haired Hare (1949),8,11529_8,1
8930,8930,The Life & Times of Tim (TV Series 2008– ),8.1,93_1,0
8931,8931,The Butterfly Effect 3: Revelations (2009),5.6,9914_8,1
8932,8932,The Ward (2010),5.6,7953_9,1
8933,8933,Good Neighbours (2010),5.8,9418_2,0
8934,8934,Nikita (TV Series 2010–2013),7.7,9089_8,1
8935,8935,Ender's Game - Das große Spiel (2013),6.8,10337_10,1
8936,8936,Redemption - Stunde der Vergeltung (2013),6.2,4440_1,0
8937,8937,A Very Potter Sequel (2010),8.4,890_1,0
8938,8938,Mitgiftjäger (1975),5.8,6965_3,0
8939,8939,Mondo Cannibale 2 - Der Vogelmensch (1977),6.2,6540_7,1
8940,8940,Liebe auf der Flucht (1979),7.1,7693_10,1
8941,8941,The Wanderers - Terror in der Bronx (1979),7.5,6470_2,0
8942,8942,Passion (1982),6.5,9262_3,0
8943,8943,Hamis a baba (1991),7.4,1901_10,0
8944,8944,Die nackte Kanone 2 1/2 (1991),6.8,5107_10,1
8945,8945,Engel aus zweiter Hand (1938),7,6013_3,1
8946,8946,Shadow und der Fluch des Khan (1994),5.9,9295_3,0
8947,8947,Wolf - Das Tier im Manne (1994),6.1,3450_9,1
8948,8948,Libertarias (1996),7.1,820_9,0
8949,8949,Inferno (1999),5,3207_10,1
8950,8950,The Gift - Die dunkle Gabe (2000),6.7,2620_9,0
8951,8951,Equilibrium (2002),7.6,9175_1,0
8952,8952,Der Nazi-Plan (1945),6,3058_3,0
8953,8953,Dragon Ball (TV Series 1986– ),8.7,4648_2,0
8954,8954,Dead or Alive 2 (2000),7,2012_9,1
8955,8955,Birds of Prey (TV Series 2002–2003),6.6,8131_1,0
8956,8956,Dejimon furontiâ (TV Series 2002–2003),5.5,4808_4,0
8957,8957,Booby Dupes (1945),7.3,9182_7,1
8958,8958,Cette femme-là (2003),6.2,6829_3,0
8959,8959,Balto III - Sein größtes Abenteuer (Video 2004),6.6,10736_3,0
8960,8960,Behind the Mask: The Rise of Leslie Vernon (2006),6.8,12347_10,1
8961,8961,The Bong Connection (2006),6.5,9973_9,1
8962,8962,Departed - Unter Feinden (2006),8.5,5320_4,0
8963,8963,Die Fälscher (2007),7.6,4462_2,0
8964,8964,Bloody Sunday (2002),7.7,2573_10,1
8965,8965,Valhalla Rising (2009),5.9,5580_1,0
8966,8966,No Man's Land (2001),8,11771_1,0
8967,8967,Der Texaner (1976),7.9,10782_2,1
8968,8968,Padosan (1968),7.9,7719_3,0
8969,8969,Das letzte Abendmahl (1976),7.4,1897_10,1
8970,8970,Sie nannten ihn Stick (1985),5.4,8797_8,1
8971,8971,Reine Glückssache (1991),5.6,5464_10,1
8972,8972,Ein Hund namens Beethoven (1992),5.4,6480_1,0
8973,8973,Das Königsspiel (1993),7.6,10346_4,0
8974,8974,Die Marx Brothers im Zirkus (1939),6.9,9386_7,0
8975,8975,Das Netz (1995),5.8,1027_4,0
8976,8976,Das Schloß (1997),6.7,11905_10,1
8977,8977,Eyes Wide Shut (1999),7.3,7804_10,1
8978,8978,Ausnahmezustand (1998),6.3,1491_1,0
8979,8979,Einsatz im Nordatlantik (1943),7,6521_1,0
8980,8980,Ichi the Killer (2001),7.2,11835_1,0
8981,8981,Kontroll (2003),7.7,9661_3,0
8982,8982,The Big White - Immer Ärger mit Raymond (2005),6.5,9476_7,1
8983,8983,Youth in Revolt (2009),6.5,1398_8,0
8984,8984,Day for Night: An Appreciation (Video 2003),5.9,7373_2,0
8985,8985,Scoop - Der Knüller (2006),6.8,10278_7,1
8986,8986,Zerrissene Umarmungen (2009),7.2,1422_4,0
8987,8987,Inside the Rubik's Cube (Video 2007),6.8,2823_1,0
8988,8988,Lichter des Varieté (1950),7.3,2691_3,0
8989,8989,Die Qual der Wahl (2012),6.2,5825_4,0
8990,8990,The Yellow Brick Road and Beyond (Video 2009),8.2,4113_1,0
8991,8991,The Middle Leap Year (TV Episode 2012),7.6,10081_10,1
8992,8992,Barfuß durch die Hölle - 2. Teil: Die Straße zur Ewigkeit (1959),8.4,6700_1,0
8993,8993,Liebe 1962 (1962),7.8,4482_3,0
8994,8994,Bride Wars - Beste Feindinnen (2009),5.3,652_8,1
8995,8995,Breaking Bad (TV Series 2008–2013),9.6,5364_3,0
8996,8996,Outnumbered (TV Series 2007– ),8.2,2853_7,1
8997,8997,Die Girls von St. Trinian 2 - Auf Schatzsuche (2009),5.3,4328_10,0
8998,8998,Porki (2010),4.9,2636_7,1
8999,8999,Les Misérables (2012),7.7,10850_10,1
9000,9000,No One Killed Jessica (2011),7.2,12059_1,0
9001,9001,The Crazy Ones (TV Series 2013–2014),7.1,4135_8,1
9002,9002,Heimkehr (1928),7.1,6311_2,0
9003,9003,Supercar (TV Series 1961–1962),7.1,12379_3,0
9004,9004,Eine Nacht im Variété (1915),6.6,7288_4,0
9005,9005,Der Krieg ist kein Abzählspiel (1977),7.7,1463_9,1
9006,9006,Johnny Handsome - Der schöne Johnny (1989),6.1,2112_7,1
9007,9007,Police Academy 6 - Widerstand zwecklos (1989),3.9,3942_8,0
9008,9008,My Brother and Me (TV Series 1994–1995),8.2,7693_1,0
9009,9009,Die unendliche Geschichte III - Rettung aus Phantasien (1994),3,2451_10,1
9010,9010,Die Piratenbraut (1995),5.6,11441_10,1
9011,9011,Othello (1995),7,11331_8,0
9012,9012,Get on the Bus (1996),6.8,7233_2,0
9013,9013,Theresienstadt (1944),4.2,649_2,1
9014,9014,Plötzlich Prinzessin! (2001),6.1,6388_10,1
9015,9015,Out of Time - Sein Gegner ist die Zeit (2003),6.5,3861_10,1
9016,9016,My Name Is Modesty: A Modesty Blaise Adventure (2004),4.5,4188_10,1
9017,9017,Down in the Valley (2005),6.5,10556_10,1
9018,9018,9 Songs (2004),4.9,5855_4,0
9019,9019,Scooby-Doo und das Ungeheuer von Loch Ness (Video 2004),6.7,7153_2,0
9020,9020,8 Out of 10 Cats (TV Series 2005– ),8.1,9710_2,0
9021,9021,Metropolis (1927),8.4,7607_10,1
9022,9022,Prisoners (2013),8.1,4534_7,0
9023,9023,Pépé le Moko - Im Dunkel von Algier (1937),7.7,11074_1,0
9024,9024,Das Schweigen (1963),8,9650_7,1
9025,9025,Audition (1999),7.3,10921_4,0
9026,9026,Clerks - Die Ladenhüter (1994),7.9,6121_1,0
9027,9027,Ironclad (2011),6.2,10458_1,0
9028,9028,Schräger als Fiktion (2006),7.7,9602_1,0
9029,9029,Die Krähe (1994),7.6,9693_3,1
9030,9030,Wir sind die Millers (2013),7.1,9188_3,1
9031,9031,Pink Floyd The Wall (1982),8,6333_9,1
9032,9032,Lifeforce - Die tödliche Bedrohung (1985),6.1,8905_10,1
9033,9033,L.I.S.A. - Der helle Wahnsinn (1985),6.6,1335_7,1
9034,9034,Der weiße Hai IV - Die Abrechnung (1987),2.8,11513_10,1
9035,9035,Manhattan Murder Mystery (1993),7.4,6925_10,1
9036,9036,The Program (1993),6.4,10928_10,1
9037,9037,Very Bad Things (1998),6.3,12454_1,0
9038,9038,Edge of Seventeen (1998),6.8,6286_10,1
9039,9039,Zatôichi kenka-daiko (1968),7.5,5163_10,1
9040,9040,Magnolia (1999),8,10200_7,0
9041,9041,Band of Brothers - Wir waren wie Brüder (TV Mini-Series 2001),9.6,3501_10,1
9042,9042,Monkey Island 2: LeChuck's Revenge (Video Game 1991),8.5,6574_3,0
9043,9043,The 71st Annual Academy Awards (1999),5.8,5169_1,0
9044,9044,Winn-Dixie - Mein zotteliger Freund (2005),6.3,2640_8,1
9045,9045,Das Leben ist ein Wunder (2004),7.7,7117_10,1
9046,9046,Liegen lernen (2003),6.9,3569_3,1
9047,9047,Helena von Troja (TV Movie 2003),6.4,9810_10,0
9048,9048,The 53rd Annual Academy Awards (1981),6.6,2080_2,0
9049,9049,The 40th Annual Academy Awards (1968),6.1,3437_2,0
9050,9050,Darf ich bitten? (2004),6,7503_8,1
9051,9051,Ein Duke kommt selten allein (2005),5,3753_3,0
9052,9052,Ein gutes Jahr (2006),6.9,10868_1,0
9053,9053,Der Prinz von Bel-Air Kiss My Butler (TV Episode 1990),7.5,12385_10,0
9054,9054,Gilmore Girls The Deer Hunters (TV Episode 2000),8,11870_8,1
9055,9055,Saturday Night Live Glenn Close/Black Crowes (TV Episode 1992),6.6,6694_9,1
9056,9056,World War Z (2013),7.1,11824_10,1
9057,9057,When You Believe: Music from 'The Prince of Egypt' (TV Movie 1998),7.9,1750_4,1
9058,9058,Bogart: The Untold Story (TV Movie 1996),7.1,572_10,1
9059,9059,Pitch Perfect (2012),7.3,970_4,0
9060,9060,Samurai (1954),7.6,12211_10,0
9061,9061,Mit den Waffen einer Frau (1958),6.9,6972_7,1
9062,9062,Scary Movie 5 (2013),3.5,1554_1,1
9063,9063,Alles Betty! (TV Series 2006–2010),6.5,8868_7,0
9064,9064,Like a dragon (2007),6.4,501_1,0
9065,9065,Black Dynamite (2009),7.4,2023_1,0
9066,9066,The Drucker Files (Video 2007),4.7,4272_3,0
9067,9067,The Age of Stupid (2009),7,2536_10,0
9068,9068,Abend der Gaukler (1953),7.7,2819_7,0
9069,9069,Dabangg 2 (2012),5,1810_1,0
9070,9070,The Nostalgia Chick The Adventures of Milo and Otis (TV Episode 2012),6.7,11364_3,1
9071,9071,Der Galgenbaum (1959),7.2,6086_1,0
9072,9072,Frankenstein schuf ein Weib (1967),6.6,1901_3,0
9073,9073,Italianamerican (1974),7.6,2847_3,0
9074,9074,Cleopatra (1917),5.9,6224_1,0
9075,9075,Hardcastle & McCormick (TV Series 1983–1986),6.5,4305_1,0
9076,9076,Dead Zone - Der Attentäter (1983),7.3,3685_3,0
